| Index | Instruction       | Sig                                           | Arch | OpCode                        | Encoding | Prefix | OpCodeByte | L   | W   | PP   | MM   | x67   | ModR | ModRM | VsibReg | VsibSize | KMask | ZMask |
| 167   | cdqe              | cdqe [rax]                                    | X64  | REX.W 98                      | NONE     |        | 98         |     | W1  |      |      | false |      |       |         | -1       | false | false |
| 168   | clac              | clac                                          | ANY  | 0F 01 CA                      | NONE     |        | CA         |     |     |      | 0F01 | false |      |       |         | -1       | false | false |
| 169   | clc               | clc                                           | ANY  | F8                            | NONE     |        | F8         |     |     |      |      | false |      |       |         | -1       | false | false |
| 170   | cld               | cld                                           | ANY  | FC                            | NONE     |        | FC         |     |     |      |      | false |      |       |         | -1       | false | false |
| 171   | cldemote          | cldemote m                                    | ANY  | 0F 1C /0                      | M        |        | 1C         |     |     |      | 0F   | false | 0    |       |         | -1       | false | false |
| 172   | clflush           | clflush m                                     | ANY  | 0F AE /7                      | M        |        | AE         |     |     |      | 0F   | false | 7    |       |         | -1       | false | false |
| 173   | clflushopt        | clflushopt m                                  | ANY  | 66 0F AE /7                   | M        |        | AE         |     |     | 66   | 0F   | false | 7    |       |         | -1       | false | false |
| 174   | clgi              | clgi                                          | ANY  | 0F 01 DD                      | NONE     |        | DD         |     |     |      | 0F01 | false |      |       |         | -1       | false | false |
| 175   | cli               | cli                                           | ANY  | FA                            | NONE     |        | FA         |     |     |      |      | false |      |       |         | -1       | false | false |
| 176   | clrssbsy          | clrssbsy m                                    | ANY  | F3 0F AE /6                   | M        |        | AE         |     |     | F3   | 0F   | false | 6    |       |         | -1       | false | false |
| 177   | clts              | clts                                          | ANY  | 0F 06                         | NONE     |        | 06         |     |     |      | 0F   | false |      |       |         | -1       | false | false |
| 178   | clui              | clui                                          | X64  | F3 0F 01 EE                   | NONE     |        | EE         |     |     | F3   | 0F01 | false |      |       |         | -1       | false | false |
| 179   | clwb              | clwb m                                        | ANY  | 66 0F AE /6                   | M        |        | AE         |     |     | 66   | 0F   | false | 6    |       |         | -1       | false | false |
| 180   | clzero            | clzero [zax]                                  | ANY  | 0F 01 FC                      | NONE     |        | FC         |     |     |      | 0F01 | false |      |       |         | -1       | false | false |
| 181   | cmc               | cmc                                           | ANY  | F5                            | NONE     |        | F5         |     |     |      |      | false |      |       |         | -1       | false | false |
| 182   | cmova             | cmova r16,r16/m                               | ANY  | 66 0F 47 /r                   | RM       |        | 47         |     |     | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 183   | cmova             | cmova r32,r32/m                               | ANY  | 0F 47 /r                      | RM       |        | 47         |     |     |      | 0F   | false | r    |       |         | -1       | false | false |
| 184   | cmova             | cmova r64,r64/m                               | X64  | REX.W 0F 47 /r                | RM       |        | 47         |     | W1  |      | 0F   | false | r    |       |         | -1       | false | false |
| 185   | cmovae            | cmovae r16,r16/m                              | ANY  | 66 0F 43 /r                   | RM       |        | 43         |     |     | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 186   | cmovae            | cmovae r32,r32/m                              | ANY  | 0F 43 /r                      | RM       |        | 43         |     |     |      | 0F   | false | r    |       |         | -1       | false | false |
| 187   | cmovae            | cmovae r64,r64/m                              | X64  | REX.W 0F 43 /r                | RM       |        | 43         |     | W1  |      | 0F   | false | r    |       |         | -1       | false | false |
| 188   | cmovb             | cmovb r16,r16/m                               | ANY  | 66 0F 42 /r                   | RM       |        | 42         |     |     | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 189   | cmovb             | cmovb r32,r32/m                               | ANY  | 0F 42 /r                      | RM       |        | 42         |     |     |      | 0F   | false | r    |       |         | -1       | false | false |
